Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WTeamName,LTeamName,isTournament,isTournamnet
2019,98,1366,88,1288,85,H,0,32,57,14,34,10,17,5,30,23,16,5,10,21,28,77,8,22,21,28,22,25,15,12,9,1,18,Savannah St,Morgan St,False,False
2019,98,1380,76,1238,67,H,0,20,41,11,20,25,38,6,19,11,12,11,4,26,20,54,6,19,21,30,19,20,7,19,6,2,27,Southern Univ,Jackson St,False,False
2019,98,1438,69,1314,61,A,0,24,45,11,20,10,18,3,24,16,10,5,6,11,23,65,9,30,6,7,16,22,17,8,2,3,14,Virginia,North Carolina,False,False
2019,99,1130,66,1338,57,H,0,24,52,8,18,10,19,12,32,14,17,5,7,16,20,69,10,37,7,12,20,23,13,12,10,2,18,Boston College,Pittsburgh,False,False
2019,99,1132,79,1141,72,H,0,24,53,8,20,23,28,7,28,10,12,10,6,15,25,63,10,27,12,18,14,25,14,15,6,3,21,Bowling Green,C Michigan,False,False
2019,99,1138,76,1103,70,A,0,24,52,7,24,21,26,9,29,6,18,7,1,15,29,65,8,27,4,7,8,21,13,15,9,3,21,Buffalo,Akron,False,False
2019,99,1172,79,1200,69,A,0,28,55,6,18,17,22,11,32,16,11,4,1,19,23,60,11,33,12,19,9,19,12,7,6,3,21,Davidson,Fordham,False,False
2019,99,1179,72,1356,69,A,0,26,56,7,19,13,16,10,31,14,13,3,6,16,28,64,5,15,8,14,10,20,15,6,7,2,17,Drake,S Illinois,False,False
2019,99,1181,71,1257,69,A,0,23,63,7,28,18,24,11,28,10,11,12,2,17,25,60,9,27,10,13,10,31,17,17,6,3,17,Duke,Louisville,False,False
2019,99,1185,66,1325,57,A,0,24,53,7,21,11,15,8,23,14,10,10,3,10,23,55,7,28,4,6,10,20,18,15,1,3,15,E Michigan,Ohio,False,False
2019,99,1243,71,1400,64,A,0,28,51,8,17,7,12,7,19,17,9,6,0,19,21,47,4,19,18,26,11,18,10,12,5,2,13,Kansas St,Texas,False,False
2019,99,1261,73,1246,71,A,0,24,56,6,21,19,22,9,23,11,8,8,4,17,25,60,5,19,16,23,15,24,14,9,3,1,17,LSU,Kentucky,False,False
2019,99,1266,92,1177,73,A,0,33,63,12,29,14,18,10,21,13,6,4,7,23,23,60,7,13,20,28,21,21,10,16,1,5,17,Marquette,DePaul,False,False
2019,99,1268,70,1345,56,H,0,26,52,8,27,10,15,5,36,17,11,3,8,13,20,71,7,33,9,14,17,24,5,4,6,3,17,Maryland,Purdue,False,False
2019,99,1277,67,1458,59,A,0,25,57,9,22,8,11,10,30,11,13,5,7,12,24,56,6,20,5,12,6,22,10,10,7,5,12,Michigan St,Wisconsin,False,False
2019,99,1280,81,1104,62,H,0,29,59,7,15,16,20,14,21,13,12,15,6,12,22,51,7,24,11,12,8,18,14,18,3,5,16,Mississippi St,Alabama,False,False
2019,99,1281,79,1116,78,H,0,28,61,9,26,14,18,16,23,14,11,4,4,22,28,60,5,20,17,23,13,20,16,12,5,3,17,Missouri,Arkansas,False,False
2019,99,1336,75,1276,69,H,0,24,52,6,15,21,34,12,23,7,12,7,3,13,25,49,7,20,12,16,4,21,10,12,5,3,21,Penn St,Michigan,False,False
2019,99,1346,98,1351,88,H,0,32,65,13,36,21,30,9,37,20,18,5,1,24,31,77,8,27,18,32,19,27,13,13,11,3,24,Quinnipiac,Rider,False,False
2019,99,1361,71,1161,60,A,0,27,52,9,22,8,13,10,25,11,16,8,5,12,25,58,7,26,3,6,9,18,14,14,9,2,10,San Diego St,Colorado St,False,False
2019,99,1382,76,1386,51,A,0,29,57,8,19,10,12,6,35,18,8,5,2,15,16,55,10,28,9,18,5,24,8,7,4,3,12,St Bonaventure,St Joseph's PA,False,False
2019,99,1385,77,1139,73,H,0,26,64,10,26,15,20,5,27,11,8,12,2,12,28,67,8,33,9,10,11,36,13,18,5,0,15,St John's,Butler,False,False
2019,99,1401,73,1208,56,H,0,24,56,6,21,19,27,10,30,16,7,8,1,17,18,51,3,23,17,26,8,27,14,12,6,3,17,Texas A&M,Georgia,False,False
2019,99,1424,77,1102,72,H,0,29,58,10,28,9,13,10,19,12,12,10,3,11,30,59,8,18,4,7,12,21,15,15,5,0,12,UNLV,Air Force,False,False
2019,99,1444,76,1296,74,H,0,25,50,10,23,16,31,10,26,11,15,4,2,16,29,57,6,21,10,14,4,24,8,11,8,0,23,W Michigan,N Illinois,False,False
2019,100,1101,64,1311,48,A,0,24,60,4,19,12,14,8,35,15,7,7,3,12,16,54,5,22,11,13,5,28,7,10,4,3,14,Abilene Chr,Nicholls St,False,False
2019,100,1119,71,1131,61,H,0,26,49,7,18,12,15,3,30,16,13,5,0,11,25,57,6,21,5,10,5,22,10,12,8,3,15,Army,Boston Univ,False,False
2019,100,1133,61,1260,54,H,0,23,50,5,16,10,13,8,23,11,14,6,2,10,22,50,5,20,5,11,6,21,9,13,10,3,12,Bradley,Loyola-Chicago,False,False
2019,100,1144,87,1214,84,H,0,27,53,10,23,23,28,4,26,16,7,2,4,16,28,65,12,33,16,19,13,24,15,9,5,2,22,Campbell,Hampton,False,False
2019,100,1159,74,1221,70,A,0,25,45,11,21,13,19,4,25,12,14,6,1,10,27,52,12,27,4,7,3,21,16,12,5,1,18,Colgate,Holy Cross,False,False
2019,100,1160,77,1113,73,H,0,28,57,5,18,16,21,11,28,16,12,4,1,16,25,59,10,23,13,22,11,22,11,11,7,2,20,Colorado,Arizona St,False,False
2019,100,1168,85,1253,82,H,0,28,56,7,19,22,32,11,31,20,18,8,3,25,31,62,3,16,17,23,4,21,17,14,2,2,23,CS Fullerton,Long Beach St,False,False
2019,100,1195,57,1312,55,H,0,18,44,7,20,14,26,6,27,10,12,4,6,13,20,54,6,26,9,14,7,22,12,8,5,2,20,FGCU,NJIT,False,False
2019,100,1196,66,1435,57,H,0,19,57,5,22,23,28,14,25,4,12,12,3,22,18,51,5,24,16,21,11,27,9,19,6,2,24,Florida,Vanderbilt,False,False
2019,100,1199,88,1448,66,H,0,35,62,10,26,8,16,12,31,21,9,7,6,16,22,57,11,25,11,17,6,21,13,9,3,3,16,Florida St,Wake Forest,False,False
2019,100,1201,65,1129,63,H,0,21,47,9,28,14,20,6,27,10,13,5,5,14,22,60,3,17,16,17,12,25,8,9,8,0,21,Fresno St,Boise St,False,False
2019,100,1204,75,1375,65,H,0,29,52,7,15,10,14,6,24,15,16,6,4,13,24,52,7,23,10,13,4,20,12,14,7,3,20,Ga Southern,South Alabama,False,False
2019,100,1205,77,1149,74,H,0,26,54,11,20,14,17,5,31,13,14,4,2,11,26,65,14,33,8,15,11,23,17,8,9,5,12,Gardner Webb,Charleston So,False,False
2019,100,1206,80,1269,75,H,0,25,55,3,8,27,36,11,21,10,11,6,5,14,28,58,10,22,9,16,13,25,18,18,9,2,27,George Mason,Massachusetts,False,False
2019,100,1209,77,1407,63,H,0,26,54,11,27,14,21,8,24,14,13,10,2,15,22,55,9,27,10,13,8,22,16,19,2,5,18,Georgia St,Troy,False,False
2019,100,1216,81,1263,73,H,0,30,52,11,23,10,17,6,21,19,8,7,2,12,29,56,9,19,6,12,9,22,22,11,5,2,20,Hartford,Maine,False,False
2019,100,1223,75,1146,71,A,0,26,68,11,26,12,16,13,30,16,13,12,1,22,24,65,6,24,17,23,15,32,12,17,5,12,17,Houston Chr,Cent Arkansas,False,False
2019,100,1232,87,1434,82,A,0,27,63,8,19,25,28,12,17,13,12,12,3,24,24,48,7,18,27,40,12,25,13,21,7,3,22,Indiana St,Valparaiso,False,False
2019,100,1233,57,1373,52,A,0,21,52,7,19,8,11,10,28,9,15,8,1,9,21,56,7,26,3,5,8,23,11,11,11,6,10,Iona,Siena,False,False
2019,100,1239,93,1391,70,A,0,38,71,14,29,3,3,10,33,22,14,7,7,13,24,65,7,23,15,18,9,23,10,11,5,2,9,Jacksonville,Stetson,False,False
2019,100,1247,73,1182,72,H,0,29,63,8,23,7,11,16,23,12,18,8,4,21,27,60,5,21,13,19,12,19,12,15,11,3,18,La Salle,Duquesne,False,False
2019,100,1248,80,1298,74,A,0,30,60,11,27,9,18,10,20,21,12,7,8,17,26,61,6,18,16,19,16,26,17,17,7,0,15,Lafayette,Navy,False,False
2019,100,1249,75,1322,70,H,0,24,54,6,12,21,27,11,20,13,18,14,1,17,27,53,7,17,9,11,8,20,16,25,6,4,23,Lamar,Northwestern LA,False,False
2019,100,1251,74,1252,66,A,0,26,53,6,21,16,23,6,26,13,11,1,0,17,21,57,3,18,21,23,11,24,9,12,4,3,22,Liberty,Lipscomb,False,False
2019,100,1255,62,1219,59,A,0,22,53,9,27,9,10,9,18,9,13,5,0,15,19,45,4,19,17,20,9,22,8,15,7,3,15,Longwood,High Point,False,False
2019,100,1259,86,1110,84,A,0,33,62,4,14,16,25,13,16,14,10,10,1,17,31,48,5,14,17,24,4,19,22,14,5,4,21,Loyola MD,American Univ,False,False
2019,100,1262,86,1107,54,A,0,34,59,8,21,10,13,13,32,21,19,9,6,15,23,61,4,26,4,10,9,14,18,14,10,4,15,MA Lowell,SUNY Albany,False,False
2019,100,1272,79,1187,69,A,0,28,50,6,17,17,25,6,24,16,13,5,3,16,25,63,4,20,15,17,11,22,17,12,6,3,20,Memphis,East Carolina,False,False
2019,100,1274,65,1155,64,H,0,21,54,10,25,13,17,7,22,9,7,3,4,16,23,55,3,19,15,15,10,28,8,11,5,2,17,Miami FL,Clemson,False,False
2019,100,1279,60,1120,55,A,0,19,51,13,33,9,13,9,25,12,13,8,2,20,16,49,5,20,18,23,12,22,7,14,6,4,16,Mississippi,Auburn,False,False
2019,100,1283,68,1191,56,A,0,22,41,9,12,15,25,6,20,12,13,5,4,16,20,49,6,19,10,14,9,17,7,14,3,2,20,Missouri St,Evansville,False,False
2019,100,1301,73,1393,58,H,0,24,49,5,18,20,24,7,35,19,20,10,4,17,21,60,5,25,11,22,11,20,8,12,10,3,19,NC State,Syracuse,False,False
2019,100,1304,62,1278,61,H,0,24,48,5,14,9,13,5,22,11,11,3,4,14,25,54,6,14,5,8,10,21,12,10,4,4,14,Nebraska,Minnesota,False,False
2019,100,1307,92,1363,60,H,0,30,60,14,27,18,27,7,37,17,10,6,5,15,24,68,4,17,8,15,11,28,11,11,6,5,19,New Mexico,San Jose St,False,False
2019,100,1316,80,1244,57,H,0,33,79,9,32,5,9,25,29,19,12,6,11,12,21,65,5,12,10,12,15,23,14,16,7,4,11,North Florida,Kennesaw,False,False
2019,100,1320,77,1229,64,H,0,23,49,16,31,15,16,4,24,16,11,3,2,16,22,56,8,28,12,17,13,22,9,13,4,4,14,Northern Iowa,Illinois St,False,False
2019,100,1353,59,1321,56,A,0,24,58,3,16,8,15,12,32,10,16,5,1,16,20,55,7,23,9,15,5,25,16,9,6,3,17,Rutgers,Northwestern,False,False
2019,100,1358,70,1394,69,A,0,24,52,11,27,11,14,7,20,12,6,4,1,10,27,52,9,17,6,9,6,23,17,8,3,2,15,Sam Houston St,TAM C. Christi,False,False
2019,100,1368,70,1230,64,H,0,26,52,8,24,10,19,10,19,18,15,8,5,16,24,46,2,10,14,15,4,19,7,17,9,3,16,SE Louisiana,Incarnate Word,False,False
2019,100,1371,90,1207,75,H,0,30,61,11,25,19,22,15,23,20,11,5,4,17,29,64,7,24,10,11,12,18,17,12,7,7,17,Seton Hall,Georgetown,False,False
2019,100,1372,67,1270,57,H,0,21,49,2,15,23,37,11,24,7,15,7,6,23,15,45,7,21,20,25,6,23,10,18,5,2,25,SF Austin,McNeese St,False,False
2019,100,1387,73,1203,58,A,0,23,49,9,22,18,22,6,27,14,12,6,2,17,21,51,8,17,8,14,5,21,13,14,2,1,16,St Louis,G Washington,False,False
2019,100,1390,79,1425,76,H,0,31,67,6,19,11,14,15,21,13,13,9,7,21,26,54,7,12,17,25,13,23,14,15,5,4,18,Stanford,USC,False,False
2019,100,1396,82,1374,74,H,0,32,75,7,23,11,13,20,22,21,5,8,1,11,31,70,6,23,6,8,18,25,13,11,3,3,12,Temple,SMU,False,False
2019,100,1397,85,1376,73,H,0,34,69,9,20,8,8,13,27,22,10,5,7,10,26,63,14,23,7,12,12,21,17,10,6,5,9,Tennessee,South Carolina,False,False
2019,100,1403,78,1329,50,A,0,29,56,12,25,8,10,6,24,17,7,8,4,14,18,49,5,20,9,12,8,22,9,14,4,3,15,Texas Tech,Oklahoma St,False,False
2019,100,1413,76,1169,59,H,0,27,56,12,25,10,11,6,30,20,9,8,3,14,21,53,7,18,10,16,5,24,11,11,6,7,13,UC Davis,CS Northridge,False,False
2019,100,1416,78,1378,65,H,0,24,44,5,11,25,44,11,26,16,10,5,7,22,21,57,9,24,14,27,15,19,12,10,6,2,31,UCF,South Florida,False,False
2019,100,1417,75,1143,67,A,0,23,59,10,29,19,30,17,33,14,19,3,5,15,23,68,6,22,15,19,14,22,13,13,11,4,23,UCLA,California,False,False
2019,100,1420,64,1127,50,A,0,24,53,12,24,4,9,6,25,18,9,7,1,6,19,50,9,30,3,5,7,25,8,14,3,4,12,UMBC,Binghamton,False,False
2019,100,1421,57,1367,53,A,0,22,57,7,24,6,7,14,19,8,6,6,4,11,17,49,6,25,13,15,13,23,13,11,0,6,12,UNC Asheville,SC Upstate,False,False
2019,100,1429,76,1461,59,H,0,24,49,10,20,18,25,9,26,21,11,5,5,10,21,49,8,20,9,12,3,21,10,11,6,1,21,Utah St,Wyoming,False,False
2019,100,1433,81,1350,60,H,0,27,47,10,22,17,23,7,22,19,15,9,5,23,20,43,6,14,14,27,8,16,12,16,11,1,20,VCU,Richmond,False,False
2019,100,1436,73,1306,44,H,0,26,53,5,17,16,24,6,29,9,8,6,0,15,15,44,5,20,9,15,3,22,6,16,3,1,20,Vermont,New Hampshire,False,False
2019,100,1437,85,1344,67,H,0,28,54,10,23,19,26,10,19,19,11,5,5,20,24,57,6,21,13,16,16,20,17,15,6,0,23,Villanova,Providence,False,False
2019,100,1439,76,1210,68,H,0,25,53,13,30,13,18,8,18,20,9,7,3,16,23,53,11,27,11,13,10,21,15,13,2,4,14,Virginia Tech,Georgia Tech,False,False
2019,100,1457,93,1342,85,H,0,33,64,13,30,14,21,12,31,16,13,3,1,17,27,69,12,31,19,20,11,24,15,9,5,5,19,Winthrop,Presbyterian,False,False
2019,100,1462,64,1166,61,H,0,26,64,8,26,4,8,11,32,18,15,7,9,16,23,64,9,29,6,10,11,31,15,13,12,7,13,Xavier,Creighton,False,False
2019,101,1114,56,1426,52,H,0,21,54,2,13,12,17,13,32,11,10,2,2,15,19,59,6,25,8,15,12,23,9,8,4,2,18,Ark Little Rock,UT Arlington,False,False
2019,101,1125,77,1398,66,A,0,26,55,5,24,20,27,13,27,12,15,9,2,20,21,56,8,25,16,21,10,20,5,14,9,2,23,Belmont,Tennessee St,False,False
2019,101,1140,88,1360,82,A,0,30,62,11,21,17,26,5,24,16,7,12,3,21,26,50,10,24,20,25,4,30,18,18,3,2,21,BYU,San Diego,False,False
2019,101,1167,75,1152,62,A,0,29,55,6,15,11,17,11,25,14,10,3,2,18,20,54,7,13,15,20,11,19,14,11,3,2,18,CS Bakersfield,Chicago St,False,False
2019,101,1170,84,1381,73,H,0,26,56,7,16,25,30,6,29,14,9,7,3,16,25,59,7,22,16,21,7,27,16,12,5,7,24,CS Sacramento,Southern Utah,False,False
2019,101,1174,78,1406,71,A,0,21,64,13,35,23,29,10,36,14,13,4,1,15,25,76,7,27,14,17,16,36,6,11,6,6,23,Delaware,Towson,False,False
2019,101,1178,90,1454,84,A,0,24,54,11,31,31,38,10,22,6,11,7,4,14,34,68,9,25,7,12,17,22,20,15,7,3,26,Detroit,WI Milwaukee,False,False
2019,101,1183,79,1188,65,A,0,24,55,12,27,19,28,12,23,19,12,8,4,21,20,52,7,24,18,24,13,22,15,17,7,2,25,E Illinois,SIUE,False,False
2019,101,1190,91,1154,83,H,0,32,60,11,26,16,24,12,28,21,10,6,8,14,29,59,17,33,8,11,4,20,17,9,1,4,18,ETSU,Citadel,False,False
2019,101,1194,57,1317,47,H,0,17,44,8,23,15,17,4,33,11,15,6,2,8,18,54,7,23,4,6,5,25,11,13,7,2,16,FL Atlantic,North Texas,False,False
2019,101,1198,86,1349,65,H,0,30,68,8,27,18,20,10,19,17,15,18,7,16,24,54,3,13,14,18,13,29,8,33,8,5,20,Florida Intl,Rice,False,False
2019,101,1202,67,1422,57,H,0,25,58,7,23,10,14,10,26,12,13,13,10,10,22,62,6,23,7,9,15,23,11,17,9,7,14,Furman,UNC Greensboro,False,False
2019,101,1211,73,1258,60,A,0,23,50,6,19,21,22,6,29,17,10,2,6,15,25,66,1,14,9,16,15,21,14,5,5,3,19,Gonzaga,Loy Marymount,False,False
2019,101,1218,75,1142,54,H,0,29,56,8,15,9,18,9,27,18,9,6,2,15,20,53,5,22,9,16,9,23,8,11,6,2,22,Hawaii,Cal Poly,False,False
2019,101,1220,99,1158,95,A,0,30,56,13,26,26,30,5,24,17,8,5,3,17,35,69,10,25,15,16,10,24,10,9,2,3,22,Hofstra,Col Charleston,False,False
2019,101,1222,71,1163,63,A,0,26,54,11,21,8,11,9,27,18,13,5,3,21,21,51,7,21,14,25,9,22,12,11,5,3,15,Houston,Connecticut,False,False
2019,101,1227,81,1156,77,A,0,29,57,10,26,13,18,5,30,14,11,6,4,22,26,58,13,28,12,23,9,25,14,11,7,2,18,IL Chicago,Cleveland St,False,False
2019,101,1228,63,1326,56,A,0,24,54,6,21,9,17,9,24,10,13,8,6,23,17,47,2,13,20,25,9,26,8,18,8,1,22,Illinois,Ohio St,False,False
2019,101,1236,94,1176,81,A,0,31,65,16,33,16,19,10,25,21,7,10,5,17,30,62,11,32,10,15,11,25,14,13,4,4,13,PFW,Denver,False,False
2019,101,1240,67,1399,57,A,0,26,64,7,22,8,12,19,30,16,17,6,4,15,21,61,6,22,9,11,11,21,11,13,9,2,16,Jacksonville St,Tennessee Tech,False,False
2019,101,1241,71,1180,69,H,0,30,53,4,12,7,13,10,26,15,15,7,3,15,26,68,5,20,12,17,17,19,10,8,8,3,14,James Madison,Drexel,False,False
2019,101,1245,82,1444,63,A,0,31,57,10,23,10,15,14,22,11,14,8,3,22,20,45,3,12,20,30,10,14,5,14,5,2,15,Kent,W Michigan,False,False
2019,101,1256,71,1431,57,H,0,26,51,7,21,12,23,3,33,12,12,4,8,15,21,64,8,26,7,9,10,28,14,12,6,1,19,Louisiana Tech,UTEP,False,False
2019,101,1273,74,1441,65,A,0,29,57,3,18,13,17,8,23,13,12,8,2,24,22,49,7,30,14,23,9,22,7,19,3,0,18,Mercer,W Carolina,False,False
2019,101,1282,87,1213,75,H,0,26,61,12,31,23,25,7,23,11,4,3,3,17,31,70,6,26,7,11,18,28,15,12,2,2,25,Missouri KC,Grand Canyon,False,False
2019,101,1285,83,1451,80,A,0,30,63,5,13,18,22,12,29,12,12,6,2,20,26,59,6,20,22,25,5,23,8,11,3,5,15,Montana,Weber St,False,False
2019,101,1286,84,1226,76,A,0,29,63,13,30,13,19,5,23,16,7,4,0,16,28,54,7,20,13,18,6,28,9,13,3,3,17,Montana St,Idaho St,False,False
2019,101,1287,78,1184,72,H,0,23,54,7,21,25,30,13,33,15,19,4,11,18,25,75,5,25,17,22,17,22,13,7,13,4,23,Morehead St,E Kentucky,False,False
2019,101,1291,76,1352,62,H,0,23,45,6,18,24,32,6,25,13,16,7,3,20,19,48,10,24,14,20,7,20,13,18,8,0,29,Mt St Mary's,Robert Morris,False,False
2019,101,1293,73,1122,71,A,0,28,58,6,20,11,14,11,26,11,9,3,6,14,27,63,7,21,10,14,13,22,7,5,3,2,11,Murray St,Austin Peay,False,False
2019,101,1294,75,1225,47,A,0,25,59,14,38,11,16,11,20,20,6,9,3,13,17,44,5,17,8,11,8,26,9,22,1,1,16,N Colorado,Idaho,False,False
2019,101,1295,85,1331,73,H,0,30,55,15,27,10,12,6,19,13,6,4,1,11,29,56,9,24,6,7,9,20,14,10,2,2,17,N Dakota St,Oral Roberts,False,False
2019,101,1303,85,1355,84,H,0,36,72,9,27,4,9,9,26,19,5,5,2,18,29,63,17,34,9,11,7,31,16,12,5,1,16,NE Omaha,S Dakota St,False,False
2019,101,1308,84,1430,77,H,0,29,62,11,28,15,22,6,29,16,9,4,2,16,27,59,11,29,12,15,5,26,13,11,5,3,22,New Mexico St,Utah Valley,False,False
2019,101,1318,81,1423,77,A,0,29,58,11,28,12,15,10,22,12,13,8,3,16,30,61,7,18,10,13,9,21,13,12,6,2,19,Northeastern,UNC Wilmington,False,False
2019,101,1340,103,1319,94,H,0,39,66,8,25,17,26,10,25,19,12,12,6,23,30,62,12,27,22,30,12,19,17,16,7,1,22,Portland St,Northern Arizona,False,False
2019,101,1357,105,1136,104,A,0,32,63,17,32,24,27,11,15,17,6,6,3,23,36,52,13,23,19,31,5,22,19,9,4,5,20,Sacred Heart,Bryant,False,False
2019,101,1362,89,1337,77,H,0,31,58,14,26,13,18,10,22,21,13,9,3,19,27,55,11,25,12,13,6,20,16,14,4,4,18,San Francisco,Pepperdine,False,False
2019,101,1379,78,1427,71,H,0,28,61,5,13,17,23,12,29,17,10,6,4,19,23,62,7,27,18,22,13,27,7,9,6,4,19,Southern Miss,UT San Antonio,False,False
2019,101,1383,83,1254,76,H,0,29,63,12,23,13,16,11,28,13,13,6,7,11,28,67,9,25,11,13,13,24,14,13,7,7,16,St Francis NY,LIU Brooklyn,False,False
2019,101,1384,87,1192,62,A,0,32,64,12,25,11,16,12,28,16,10,11,3,16,25,59,6,17,6,11,9,22,12,14,3,8,17,St Francis PA,F Dickinson,False,False
2019,101,1388,66,1365,55,A,0,25,57,5,19,11,19,13,26,8,12,7,5,15,18,46,8,20,11,14,3,21,9,14,5,3,17,St Mary's CA,Santa Clara,False,False
2019,101,1402,84,1117,74,A,0,26,65,4,16,28,35,18,26,11,6,2,3,22,25,58,5,17,19,25,11,24,10,9,5,7,29,Texas St,Arkansas St,False,False
2019,101,1404,81,1369,72,H,0,30,49,12,22,9,11,5,25,19,19,8,5,11,27,60,6,19,12,17,11,16,12,15,13,1,16,TN Martin,SE Missouri St,False,False
2019,101,1409,80,1408,57,A,0,28,63,6,22,18,23,10,36,17,6,5,1,16,16,58,7,32,18,22,8,28,13,11,3,3,16,Tulsa,Tulane,False,False
2019,101,1410,59,1370,44,H,0,22,56,2,12,13,20,9,20,18,10,14,1,14,14,39,4,18,12,18,8,28,11,25,1,2,18,UTRGV,Seattle,False,False
2019,101,1412,77,1267,68,A,0,28,69,7,23,14,17,15,24,11,6,9,3,13,23,57,10,30,12,16,10,27,12,15,3,6,16,UAB,Marshall,False,False
2019,101,1415,71,1364,57,H,0,26,45,11,17,8,12,5,22,15,20,4,0,21,19,48,4,22,15,20,6,16,4,14,4,4,15,UC Riverside,UC Santa Barbara,False,False
2019,101,1428,83,1112,76,H,0,26,52,10,24,21,28,5,28,16,10,4,4,16,28,62,8,24,12,18,9,26,9,7,5,1,25,Utah,Arizona,False,False
2019,101,1443,71,1292,63,H,0,27,57,10,23,7,11,6,24,16,9,8,6,9,22,64,8,27,11,13,18,28,9,14,3,2,13,WKU,MTSU,False,False
2019,101,1447,63,1148,57,H,0,20,48,10,26,13,19,10,26,13,13,4,5,20,16,53,5,26,20,26,13,20,8,10,3,3,17,Wagner,Central Conn,False,False
2019,101,1453,66,1324,54,H,0,21,61,5,22,19,29,11,28,10,14,12,4,20,19,55,5,27,11,17,13,33,8,27,7,0,24,WI Green Bay,Oakland,False,False
2019,101,1459,95,1440,84,H,0,32,61,15,29,16,23,6,23,17,12,6,2,17,34,59,9,24,7,13,5,21,14,14,5,1,20,Wofford,VMI,False,False
2019,101,1464,75,1237,73,H,0,24,58,11,26,16,22,13,16,14,13,10,3,22,25,54,6,18,17,26,15,24,14,17,5,6,16,Youngstown St,IUPUI,False,False
2019,102,1138,88,1405,82,A,0,29,66,7,21,23,31,13,33,10,12,4,3,23,29,65,6,20,18,25,8,29,12,9,3,5,24,Buffalo,Toledo,False,False
2019,102,1145,72,1193,68,H,0,25,54,10,25,12,18,8,19,18,14,10,8,16,26,57,5,16,11,13,12,24,10,17,6,1,17,Canisius,Fairfield,False,False
2019,102,1165,70,1135,66,H,0,26,56,5,22,13,24,7,27,16,17,10,4,20,23,54,5,21,15,18,5,30,8,20,6,2,24,Cornell,Brown,False,False
2019,102,1172,80,1386,72,H,0,26,55,15,35,13,15,6,32,18,12,5,3,17,23,62,12,35,14,19,10,25,15,8,4,2,17,Davidson,St Joseph's PA,False,False
2019,102,1204,76,1407,51,H,0,28,64,3,12,17,25,14,39,11,19,16,5,22,17,60,4,18,13,19,9,26,6,22,10,3,21,Ga Southern,Troy,False,False
2019,102,1209,90,1375,81,H,0,29,60,13,29,19,28,8,27,23,11,10,5,14,24,55,14,32,19,25,6,27,21,18,5,5,20,Georgia St,South Alabama,False,False
2019,102,1217,78,1343,69,A,0,26,56,10,20,16,21,8,28,7,11,5,6,16,24,55,8,24,13,20,8,25,14,13,5,2,19,Harvard,Princeton,False,False
2019,102,1233,62,1389,46,H,0,23,60,9,24,7,8,13,28,16,9,8,6,11,18,53,8,20,2,7,9,25,9,13,2,10,10,Iona,St Peter's,False,False
2019,102,1264,64,1310,60,A,0,21,47,10,21,12,14,7,24,15,12,4,1,18,22,47,6,16,10,16,5,21,12,10,2,6,17,Manhattan,Niagara,False,False
2019,102,1265,63,1346,61,A,0,24,55,7,26,8,11,7,20,13,6,5,1,16,20,53,11,33,10,11,9,24,15,10,2,3,15,Marist,Quinnipiac,False,False
2019,102,1335,82,1171,79,H,0,32,55,8,21,10,15,6,28,14,16,4,3,11,32,68,7,22,8,10,9,18,15,9,12,1,18,Penn,Dartmouth,False,False
2019,102,1351,81,1284,72,H,0,23,55,5,20,30,47,10,27,18,15,15,1,21,25,58,4,20,18,28,12,30,11,23,8,2,30,Rider,Monmouth NJ,False,False
2019,102,1460,81,1297,77,H,0,29,53,9,19,14,20,9,22,14,15,5,3,13,30,60,12,27,5,7,10,17,12,15,6,4,18,Wright St,N Kentucky,False,False
2019,102,1463,70,1162,64,A,0,27,49,5,15,11,20,4,32,9,18,7,9,12,22,66,7,26,13,16,11,23,9,10,11,2,16,Yale,Columbia,False,False
2019,103,1101,68,1230,48,A,0,26,52,7,23,9,12,7,21,16,12,9,3,18,17,41,4,13,10,12,3,18,8,19,4,3,18,Abilene Chr,Incarnate Word,False,False
2019,103,1106,68,1105,62,H,0,20,51,11,20,17,24,11,26,13,12,9,4,11,25,58,7,18,5,9,9,25,12,11,6,4,20,Alabama St,Alabama A&M,False,False
2019,103,1111,88,1157,79,H,0,29,54,8,21,22,36,11,29,10,15,4,5,20,26,68,5,22,22,24,14,21,7,11,8,2,29,Appalachian St,Coastal Car,False,False
2019,103,1113,98,1428,87,A,0,34,63,10,22,20,24,12,23,13,10,6,3,26,28,52,8,23,23,36,9,20,14,13,7,8,21,Arizona St,Utah,False,False
2019,103,1115,61,1380,45,H,0,22,42,5,17,12,14,4,19,9,14,6,3,15,18,42,1,8,8,12,6,17,10,19,5,1,12,Ark Pine Bluff,Southern Univ,False,False
2019,103,1117,83,1426,79,H,0,27,52,11,21,18,25,6,23,16,20,8,8,19,26,63,7,23,20,23,15,22,12,17,5,2,18,Arkansas St,UT Arlington,False,False
2019,103,1120,64,1435,53,A,0,17,49,9,25,21,29,8,19,9,7,10,4,18,16,48,5,23,16,21,14,29,8,19,1,4,20,Auburn,Vanderbilt,False,False
